id,bom_id:id,product_id:id,product_qty,product_uom:id
scenario.bom_line1589,scenario.bom_142103,scenario.product_141721,1,product.product_uom_unit
scenario.bom_line1597,scenario.bom_142103,scenario.product_141747,1,product.product_uom_unit
scenario.bom_line1598,scenario.bom_142104,scenario.product_141747,1,product.product_uom_unit
scenario.bom_line1590,scenario.bom_142104,scenario.product_141722,1,product.product_uom_unit
scenario.bom_line1592,scenario.bom_142105,scenario.product_141723,1,product.product_uom_unit
scenario.bom_line1600,scenario.bom_142105,scenario.product_141747,1,product.product_uom_unit
scenario.bom_line1611,scenario.bom_142106,scenario.product_141746,1,product.product_uom_unit
scenario.bom_line1603,scenario.bom_142106,scenario.product_141726,1,product.product_uom_unit
scenario.bom_line1604,scenario.bom_142107,scenario.product_141719,1,product.product_uom_unit
scenario.bom_line1612,scenario.bom_142107,scenario.product_141746,1,product.product_uom_unit
scenario.bom_line1615,scenario.bom_142108,scenario.product_141746,1,product.product_uom_unit
scenario.bom_line1607,scenario.bom_142108,scenario.product_141720,1,product.product_uom_unit
scenario.bom_line1609,scenario.bom_142109,scenario.product_141724,1,product.product_uom_unit
scenario.bom_line1617,scenario.bom_142109,scenario.product_141746,1,product.product_uom_unit
scenario.bom_line1610,scenario.bom_142110,scenario.product_141746,1,product.product_uom_unit
scenario.bom_line1602,scenario.bom_142110,scenario.product_141725,1,product.product_uom_unit
scenario.bom_line1605,scenario.bom_142111,scenario.product_141721,1,product.product_uom_unit
scenario.bom_line1613,scenario.bom_142111,scenario.product_141746,1,product.product_uom_unit
scenario.bom_line1614,scenario.bom_142112,scenario.product_141746,1,product.product_uom_unit
scenario.bom_line1606,scenario.bom_142112,scenario.product_141722,1,product.product_uom_unit
scenario.bom_line1608,scenario.bom_142113,scenario.product_141723,1,product.product_uom_unit
scenario.bom_line1616,scenario.bom_142113,scenario.product_141746,1,product.product_uom_unit
scenario.bom_line1619,scenario.bom_142114,scenario.product_141726,1,product.product_uom_unit
scenario.bom_line1627,scenario.bom_142114,scenario.product_141742,1,product.product_uom_unit
scenario.bom_line1628,scenario.bom_142115,scenario.product_141742,1,product.product_uom_unit
scenario.bom_line1620,scenario.bom_142115,scenario.product_141719,1,product.product_uom_unit
scenario.bom_line1623,scenario.bom_142116,scenario.product_141720,1,product.product_uom_unit
scenario.bom_line1631,scenario.bom_142116,scenario.product_141742,1,product.product_uom_unit
scenario.bom_line1625,scenario.bom_142117,scenario.product_141724,1,product.product_uom_unit
scenario.bom_line1633,scenario.bom_142117,scenario.product_141742,1,product.product_uom_unit
scenario.bom_line1618,scenario.bom_142118,scenario.product_141725,1,product.product_uom_unit
scenario.bom_line1626,scenario.bom_142118,scenario.product_141742,1,product.product_uom_unit
scenario.bom_line1629,scenario.bom_142119,scenario.product_141742,1,product.product_uom_unit
scenario.bom_line1621,scenario.bom_142119,scenario.product_141721,1,product.product_uom_unit
scenario.bom_line1622,scenario.bom_142120,scenario.product_141722,1,product.product_uom_unit
scenario.bom_line1630,scenario.bom_142120,scenario.product_141742,1,product.product_uom_unit
scenario.bom_line1624,scenario.bom_142121,scenario.product_141723,1,product.product_uom_unit
scenario.bom_line1632,scenario.bom_142121,scenario.product_141742,1,product.product_uom_unit
scenario.bom_line1643,scenario.bom_142122,scenario.product_141745,1,product.product_uom_unit
scenario.bom_line1635,scenario.bom_142122,scenario.product_141726,1,product.product_uom_unit
scenario.bom_line1636,scenario.bom_142123,scenario.product_141719,1,product.product_uom_unit
scenario.bom_line1644,scenario.bom_142123,scenario.product_141745,1,product.product_uom_unit
scenario.bom_line1647,scenario.bom_142124,scenario.product_141745,1,product.product_uom_unit
scenario.bom_line1639,scenario.bom_142124,scenario.product_141720,1,product.product_uom_unit
scenario.bom_line1641,scenario.bom_142125,scenario.product_141724,1,product.product_uom_unit
scenario.bom_line1649,scenario.bom_142125,scenario.product_141745,1,product.product_uom_unit
scenario.bom_line1642,scenario.bom_142126,scenario.product_141745,1,product.product_uom_unit
scenario.bom_line1634,scenario.bom_142126,scenario.product_141725,1,product.product_uom_unit
scenario.bom_line1637,scenario.bom_142127,scenario.product_141721,1,product.product_uom_unit
scenario.bom_line1645,scenario.bom_142127,scenario.product_141745,1,product.product_uom_unit
scenario.bom_line1646,scenario.bom_142128,scenario.product_141745,1,product.product_uom_unit
scenario.bom_line1638,scenario.bom_142128,scenario.product_141722,1,product.product_uom_unit
scenario.bom_line1640,scenario.bom_142129,scenario.product_141723,1,product.product_uom_unit
scenario.bom_line1648,scenario.bom_142129,scenario.product_141745,1,product.product_uom_unit
scenario.bom_line1659,scenario.bom_142130,scenario.product_141744,1,product.product_uom_unit
scenario.bom_line1651,scenario.bom_142130,scenario.product_141726,1,product.product_uom_unit
scenario.bom_line1652,scenario.bom_142131,scenario.product_141719,1,product.product_uom_unit
scenario.bom_line1660,scenario.bom_142131,scenario.product_141744,1,product.product_uom_unit
scenario.bom_line1663,scenario.bom_142132,scenario.product_141744,1,product.product_uom_unit
scenario.bom_line1655,scenario.bom_142132,scenario.product_141720,1,product.product_uom_unit
scenario.bom_line1657,scenario.bom_142133,scenario.product_141724,1,product.product_uom_unit
scenario.bom_line1665,scenario.bom_142133,scenario.product_141744,1,product.product_uom_unit
scenario.bom_line1658,scenario.bom_142134,scenario.product_141744,1,product.product_uom_unit
scenario.bom_line1650,scenario.bom_142134,scenario.product_141725,1,product.product_uom_unit
scenario.bom_line1653,scenario.bom_142135,scenario.product_141721,1,product.product_uom_unit
scenario.bom_line1661,scenario.bom_142135,scenario.product_141744,1,product.product_uom_unit
scenario.bom_line1662,scenario.bom_142136,scenario.product_141744,1,product.product_uom_unit
scenario.bom_line1654,scenario.bom_142136,scenario.product_141722,1,product.product_uom_unit
scenario.bom_line1656,scenario.bom_142137,scenario.product_141723,1,product.product_uom_unit
scenario.bom_line1664,scenario.bom_142137,scenario.product_141744,1,product.product_uom_unit
scenario.bom_line1675,scenario.bom_142138,scenario.product_141763,1,product.product_uom_unit
scenario.bom_line1667,scenario.bom_142138,scenario.product_141726,1,product.product_uom_unit
scenario.bom_line1668,scenario.bom_142139,scenario.product_141719,1,product.product_uom_unit
scenario.bom_line1676,scenario.bom_142139,scenario.product_141763,1,product.product_uom_unit
scenario.bom_line1679,scenario.bom_142140,scenario.product_141763,1,product.product_uom_unit
scenario.bom_line1671,scenario.bom_142140,scenario.product_141720,1,product.product_uom_unit
scenario.bom_line1673,scenario.bom_142141,scenario.product_141724,1,product.product_uom_unit
scenario.bom_line1681,scenario.bom_142141,scenario.product_141763,1,product.product_uom_unit
scenario.bom_line1674,scenario.bom_142142,scenario.product_141763,1,product.product_uom_unit
scenario.bom_line1666,scenario.bom_142142,scenario.product_141725,1,product.product_uom_unit
scenario.bom_line1669,scenario.bom_142143,scenario.product_141721,1,product.product_uom_unit
scenario.bom_line1677,scenario.bom_142143,scenario.product_141763,1,product.product_uom_unit
scenario.bom_line1678,scenario.bom_142144,scenario.product_141763,1,product.product_uom_unit
scenario.bom_line1670,scenario.bom_142144,scenario.product_141722,1,product.product_uom_unit
scenario.bom_line1672,scenario.bom_142145,scenario.product_141723,1,product.product_uom_unit
scenario.bom_line1680,scenario.bom_142145,scenario.product_141763,1,product.product_uom_unit
scenario.bom_line1691,scenario.bom_142146,scenario.product_141754,1,product.product_uom_unit
scenario.bom_line1683,scenario.bom_142146,scenario.product_141726,1,product.product_uom_unit
scenario.bom_line1684,scenario.bom_142147,scenario.product_141719,1,product.product_uom_unit
scenario.bom_line1692,scenario.bom_142147,scenario.product_141754,1,product.product_uom_unit
scenario.bom_line1695,scenario.bom_142148,scenario.product_141754,1,product.product_uom_unit
scenario.bom_line1687,scenario.bom_142148,scenario.product_141720,1,product.product_uom_unit
scenario.bom_line1689,scenario.bom_142149,scenario.product_141724,1,product.product_uom_unit
scenario.bom_line1697,scenario.bom_142149,scenario.product_141754,1,product.product_uom_unit
scenario.bom_line1690,scenario.bom_142150,scenario.product_141754,1,product.product_uom_unit
scenario.bom_line1682,scenario.bom_142150,scenario.product_141725,1,product.product_uom_unit
scenario.bom_line1685,scenario.bom_142151,scenario.product_141721,1,product.product_uom_unit
scenario.bom_line1693,scenario.bom_142151,scenario.product_141754,1,product.product_uom_unit
scenario.bom_line1694,scenario.bom_142152,scenario.product_141754,1,product.product_uom_unit
scenario.bom_line1686,scenario.bom_142152,scenario.product_141722,1,product.product_uom_unit
scenario.bom_line1688,scenario.bom_142153,scenario.product_141723,1,product.product_uom_unit
scenario.bom_line1696,scenario.bom_142153,scenario.product_141754,1,product.product_uom_unit
scenario.bom_line1707,scenario.bom_142154,scenario.product_141753,1,product.product_uom_unit
scenario.bom_line1699,scenario.bom_142154,scenario.product_141726,1,product.product_uom_unit
scenario.bom_line1700,scenario.bom_142155,scenario.product_141719,1,product.product_uom_unit
scenario.bom_line1708,scenario.bom_142155,scenario.product_141753,1,product.product_uom_unit
scenario.bom_line1711,scenario.bom_142156,scenario.product_141753,1,product.product_uom_unit
scenario.bom_line1703,scenario.bom_142156,scenario.product_141720,1,product.product_uom_unit
scenario.bom_line1705,scenario.bom_142157,scenario.product_141724,1,product.product_uom_unit
scenario.bom_line1713,scenario.bom_142157,scenario.product_141753,1,product.product_uom_unit
scenario.bom_line1706,scenario.bom_142158,scenario.product_141753,1,product.product_uom_unit
scenario.bom_line1698,scenario.bom_142158,scenario.product_141725,1,product.product_uom_unit
scenario.bom_line1701,scenario.bom_142159,scenario.product_141721,1,product.product_uom_unit
scenario.bom_line1709,scenario.bom_142159,scenario.product_141753,1,product.product_uom_unit
scenario.bom_line1710,scenario.bom_142160,scenario.product_141753,1,product.product_uom_unit
scenario.bom_line1702,scenario.bom_142160,scenario.product_141722,1,product.product_uom_unit
scenario.bom_line1704,scenario.bom_142161,scenario.product_141723,1,product.product_uom_unit
scenario.bom_line1712,scenario.bom_142161,scenario.product_141753,1,product.product_uom_unit
scenario.bom_line1723,scenario.bom_142162,scenario.product_141749,1,product.product_uom_unit
scenario.bom_line1715,scenario.bom_142162,scenario.product_141726,1,product.product_uom_unit
scenario.bom_line1716,scenario.bom_142163,scenario.product_141719,1,product.product_uom_unit
scenario.bom_line1724,scenario.bom_142163,scenario.product_141749,1,product.product_uom_unit
scenario.bom_line1727,scenario.bom_142164,scenario.product_141749,1,product.product_uom_unit
scenario.bom_line1719,scenario.bom_142164,scenario.product_141720,1,product.product_uom_unit
scenario.bom_line1721,scenario.bom_142165,scenario.product_141724,1,product.product_uom_unit
scenario.bom_line1729,scenario.bom_142165,scenario.product_141749,1,product.product_uom_unit
scenario.bom_line1722,scenario.bom_142166,scenario.product_141749,1,product.product_uom_unit
scenario.bom_line1714,scenario.bom_142166,scenario.product_141725,1,product.product_uom_unit
scenario.bom_line1717,scenario.bom_142167,scenario.product_141721,1,product.product_uom_unit
scenario.bom_line1725,scenario.bom_142167,scenario.product_141749,1,product.product_uom_unit
scenario.bom_line1726,scenario.bom_142168,scenario.product_141749,1,product.product_uom_unit
scenario.bom_line1718,scenario.bom_142168,scenario.product_141722,1,product.product_uom_unit
scenario.bom_line1720,scenario.bom_142169,scenario.product_141723,1,product.product_uom_unit
scenario.bom_line1728,scenario.bom_142169,scenario.product_141749,1,product.product_uom_unit
scenario.bom_line1739,scenario.bom_142170,scenario.product_141751,1,product.product_uom_unit
scenario.bom_line1731,scenario.bom_142170,scenario.product_141726,1,product.product_uom_unit
scenario.bom_line1732,scenario.bom_142171,scenario.product_141719,1,product.product_uom_unit
scenario.bom_line1740,scenario.bom_142171,scenario.product_141751,1,product.product_uom_unit
scenario.bom_line1743,scenario.bom_142172,scenario.product_141751,1,product.product_uom_unit
scenario.bom_line1735,scenario.bom_142172,scenario.product_141720,1,product.product_uom_unit
scenario.bom_line1737,scenario.bom_142173,scenario.product_141724,1,product.product_uom_unit
scenario.bom_line1745,scenario.bom_142173,scenario.product_141751,1,product.product_uom_unit
scenario.bom_line1738,scenario.bom_142174,scenario.product_141751,1,product.product_uom_unit
scenario.bom_line1730,scenario.bom_142174,scenario.product_141725,1,product.product_uom_unit
scenario.bom_line1733,scenario.bom_142175,scenario.product_141721,1,product.product_uom_unit
scenario.bom_line1741,scenario.bom_142175,scenario.product_141751,1,product.product_uom_unit
scenario.bom_line1742,scenario.bom_142176,scenario.product_141751,1,product.product_uom_unit
scenario.bom_line1734,scenario.bom_142176,scenario.product_141722,1,product.product_uom_unit
scenario.bom_line1736,scenario.bom_142177,scenario.product_141723,1,product.product_uom_unit
scenario.bom_line1744,scenario.bom_142177,scenario.product_141751,1,product.product_uom_unit
scenario.bom_line1755,scenario.bom_142178,scenario.product_141750,1,product.product_uom_unit
scenario.bom_line1747,scenario.bom_142178,scenario.product_141726,1,product.product_uom_unit
scenario.bom_line1748,scenario.bom_142179,scenario.product_141719,1,product.product_uom_unit
scenario.bom_line1756,scenario.bom_142179,scenario.product_141750,1,product.product_uom_unit
scenario.bom_line1759,scenario.bom_142180,scenario.product_141750,1,product.product_uom_unit
scenario.bom_line1751,scenario.bom_142180,scenario.product_141720,1,product.product_uom_unit
scenario.bom_line1753,scenario.bom_142181,scenario.product_141724,1,product.product_uom_unit
scenario.bom_line1761,scenario.bom_142181,scenario.product_141750,1,product.product_uom_unit
scenario.bom_line1754,scenario.bom_142182,scenario.product_141750,1,product.product_uom_unit
scenario.bom_line1746,scenario.bom_142182,scenario.product_141725,1,product.product_uom_unit
scenario.bom_line1749,scenario.bom_142183,scenario.product_141721,1,product.product_uom_unit
scenario.bom_line1757,scenario.bom_142183,scenario.product_141750,1,product.product_uom_unit
scenario.bom_line1758,scenario.bom_142184,scenario.product_141750,1,product.product_uom_unit
scenario.bom_line1750,scenario.bom_142184,scenario.product_141722,1,product.product_uom_unit
scenario.bom_line1752,scenario.bom_142185,scenario.product_141723,1,product.product_uom_unit
scenario.bom_line1760,scenario.bom_142185,scenario.product_141750,1,product.product_uom_unit
scenario.bom_line1771,scenario.bom_142186,scenario.product_141755,1,product.product_uom_unit
scenario.bom_line1763,scenario.bom_142186,scenario.product_141726,1,product.product_uom_unit
scenario.bom_line1764,scenario.bom_142187,scenario.product_141719,1,product.product_uom_unit
scenario.bom_line1772,scenario.bom_142187,scenario.product_141755,1,product.product_uom_unit
scenario.bom_line1775,scenario.bom_142188,scenario.product_141755,1,product.product_uom_unit
scenario.bom_line1767,scenario.bom_142188,scenario.product_141720,1,product.product_uom_unit
scenario.bom_line1769,scenario.bom_142189,scenario.product_141724,1,product.product_uom_unit
scenario.bom_line1777,scenario.bom_142189,scenario.product_141755,1,product.product_uom_unit
scenario.bom_line1770,scenario.bom_142190,scenario.product_141755,1,product.product_uom_unit
scenario.bom_line1762,scenario.bom_142190,scenario.product_141725,1,product.product_uom_unit
scenario.bom_line1765,scenario.bom_142191,scenario.product_141721,1,product.product_uom_unit
scenario.bom_line1773,scenario.bom_142191,scenario.product_141755,1,product.product_uom_unit
scenario.bom_line1774,scenario.bom_142192,scenario.product_141755,1,product.product_uom_unit
scenario.bom_line1766,scenario.bom_142192,scenario.product_141722,1,product.product_uom_unit
scenario.bom_line1768,scenario.bom_142193,scenario.product_141723,1,product.product_uom_unit
scenario.bom_line1776,scenario.bom_142193,scenario.product_141755,1,product.product_uom_unit
scenario.bom_line1787,scenario.bom_142194,scenario.product_141760,1,product.product_uom_unit
scenario.bom_line1779,scenario.bom_142194,scenario.product_141726,1,product.product_uom_unit
scenario.bom_line1780,scenario.bom_142195,scenario.product_141719,1,product.product_uom_unit
scenario.bom_line1788,scenario.bom_142195,scenario.product_141760,1,product.product_uom_unit
scenario.bom_line1791,scenario.bom_142196,scenario.product_141760,1,product.product_uom_unit
scenario.bom_line1783,scenario.bom_142196,scenario.product_141720,1,product.product_uom_unit
scenario.bom_line1785,scenario.bom_142197,scenario.product_141724,1,product.product_uom_unit
scenario.bom_line1793,scenario.bom_142197,scenario.product_141760,1,product.product_uom_unit
scenario.bom_line1786,scenario.bom_142198,scenario.product_141760,1,product.product_uom_unit
scenario.bom_line1778,scenario.bom_142198,scenario.product_141725,1,product.product_uom_unit
scenario.bom_line1781,scenario.bom_142199,scenario.product_141721,1,product.product_uom_unit
scenario.bom_line1789,scenario.bom_142199,scenario.product_141760,1,product.product_uom_unit
scenario.bom_line1790,scenario.bom_142200,scenario.product_141760,1,product.product_uom_unit
scenario.bom_line1782,scenario.bom_142200,scenario.product_141722,1,product.product_uom_unit
scenario.bom_line1784,scenario.bom_142201,scenario.product_141723,1,product.product_uom_unit
scenario.bom_line1792,scenario.bom_142201,scenario.product_141760,1,product.product_uom_unit
scenario.bom_line1803,scenario.bom_142202,scenario.product_141759,1,product.product_uom_unit
scenario.bom_line1795,scenario.bom_142202,scenario.product_141726,1,product.product_uom_unit
scenario.bom_line1796,scenario.bom_142203,scenario.product_141719,1,product.product_uom_unit
scenario.bom_line1804,scenario.bom_142203,scenario.product_141759,1,product.product_uom_unit
scenario.bom_line1807,scenario.bom_142204,scenario.product_141759,1,product.product_uom_unit
scenario.bom_line1799,scenario.bom_142204,scenario.product_141720,1,product.product_uom_unit
scenario.bom_line1801,scenario.bom_142205,scenario.product_141724,1,product.product_uom_unit
scenario.bom_line1809,scenario.bom_142205,scenario.product_141759,1,product.product_uom_unit
scenario.bom_line1802,scenario.bom_142206,scenario.product_141759,1,product.product_uom_unit
scenario.bom_line1794,scenario.bom_142206,scenario.product_141725,1,product.product_uom_unit
scenario.bom_line1797,scenario.bom_142207,scenario.product_141721,1,product.product_uom_unit
scenario.bom_line1805,scenario.bom_142207,scenario.product_141759,1,product.product_uom_unit
scenario.bom_line1806,scenario.bom_142208,scenario.product_141759,1,product.product_uom_unit
scenario.bom_line1798,scenario.bom_142208,scenario.product_141722,1,product.product_uom_unit
scenario.bom_line1800,scenario.bom_142209,scenario.product_141723,1,product.product_uom_unit
scenario.bom_line1808,scenario.bom_142209,scenario.product_141759,1,product.product_uom_unit
scenario.bom_line1819,scenario.bom_142210,scenario.product_141757,1,product.product_uom_unit
scenario.bom_line1811,scenario.bom_142210,scenario.product_141726,1,product.product_uom_unit
scenario.bom_line1812,scenario.bom_142211,scenario.product_141719,1,product.product_uom_unit
scenario.bom_line1820,scenario.bom_142211,scenario.product_141757,1,product.product_uom_unit
scenario.bom_line1823,scenario.bom_142212,scenario.product_141757,1,product.product_uom_unit
scenario.bom_line1815,scenario.bom_142212,scenario.product_141720,1,product.product_uom_unit
scenario.bom_line1817,scenario.bom_142213,scenario.product_141724,1,product.product_uom_unit
scenario.bom_line1825,scenario.bom_142213,scenario.product_141757,1,product.product_uom_unit
scenario.bom_line1818,scenario.bom_142214,scenario.product_141757,1,product.product_uom_unit
scenario.bom_line1810,scenario.bom_142214,scenario.product_141725,1,product.product_uom_unit
scenario.bom_line1813,scenario.bom_142215,scenario.product_141721,1,product.product_uom_unit
scenario.bom_line1821,scenario.bom_142215,scenario.product_141757,1,product.product_uom_unit
scenario.bom_line1822,scenario.bom_142216,scenario.product_141757,1,product.product_uom_unit
scenario.bom_line1814,scenario.bom_142216,scenario.product_141722,1,product.product_uom_unit
scenario.bom_line1816,scenario.bom_142217,scenario.product_141723,1,product.product_uom_unit
scenario.bom_line1824,scenario.bom_142217,scenario.product_141757,1,product.product_uom_unit
scenario.bom_line1827,scenario.bom_142337,scenario.product_142458,1,product.product_uom_unit
scenario.bom_line1828,scenario.bom_142337,scenario.product_142459,1,product.product_uom_unit
scenario.bom_line3861,scenario.bom_142357,scenario.product_142356,1,product.product_uom_unit
scenario.bom_line3865,scenario.bom_142357,scenario.product_142591,1,product.product_uom_unit
scenario.bom_line3774,scenario.bom_142381,scenario.product_142378,1,product.product_uom_unit
scenario.bom_line3775,scenario.bom_142381,scenario.product_142367,1,product.product_uom_unit
scenario.bom_line4003,scenario.bom_142387,scenario.product_142378,1,product.product_uom_unit
scenario.bom_line4004,scenario.bom_142387,scenario.product_142373,1,product.product_uom_unit
scenario.bom_line4016,scenario.bom_142390,scenario.product_142376,1,product.product_uom_unit
scenario.bom_line4015,scenario.bom_142390,scenario.product_142378,1,product.product_uom_unit
scenario.bom_line3999,scenario.bom_142416,scenario.product_142378,1,product.product_uom_unit
scenario.bom_line4000,scenario.bom_142416,scenario.product_142373,1,product.product_uom_unit
scenario.bom_line4002,scenario.bom_142416,scenario.product_141734,1,product.product_uom_unit
scenario.bom_line4001,scenario.bom_142416,scenario.product_141730,1,product.product_uom_unit
scenario.bom_line4010,scenario.bom_142418,scenario.product_141729,1,product.product_uom_unit
scenario.bom_line4011,scenario.bom_142418,scenario.product_141737,1,product.product_uom_unit
scenario.bom_line4009,scenario.bom_142418,scenario.product_142376,1,product.product_uom_unit
scenario.bom_line4008,scenario.bom_142418,scenario.product_142378,1,product.product_uom_unit
scenario.bom_line3776,scenario.bom_142427,scenario.product_142378,1,product.product_uom_unit
scenario.bom_line3778,scenario.bom_142427,scenario.product_142367,1,product.product_uom_unit
scenario.bom_line3777,scenario.bom_142427,scenario.product_141508,1,product.product_uom_unit
scenario.bom_line4006,scenario.bom_142428,scenario.product_142373,1,product.product_uom_unit
scenario.bom_line4005,scenario.bom_142428,scenario.product_142378,1,product.product_uom_unit
scenario.bom_line4007,scenario.bom_142428,scenario.product_141738,1,product.product_uom_unit
scenario.bom_line4014,scenario.bom_142430,scenario.product_142077,1,product.product_uom_unit
scenario.bom_line4012,scenario.bom_142430,scenario.product_142378,1,product.product_uom_unit
scenario.bom_line4038,scenario.bom_142430,scenario.product_142376,1,product.product_uom_unit
scenario.bom_line3814,scenario.bom_142493,scenario.product_142524,1,product.product_uom_unit
scenario.bom_line3816,scenario.bom_142493,scenario.product_142503,1,product.product_uom_unit
scenario.bom_line3815,scenario.bom_142493,scenario.product_142521,1,product.product_uom_unit
scenario.bom_line3879,scenario.bom_142493,scenario.product_142522,1,product.product_uom_unit
scenario.bom_line3809,scenario.bom_142493,scenario.product_142356,1,product.product_uom_unit
scenario.bom_line3918,scenario.bom_142494,scenario.product_141505,1,product.product_uom_unit
scenario.bom_line3920,scenario.bom_142494,scenario.product_142522,1,product.product_uom_unit
scenario.bom_line3922,scenario.bom_142494,scenario.product_142521,1,product.product_uom_unit
scenario.bom_line3925,scenario.bom_142494,scenario.product_142503,1,product.product_uom_unit
scenario.bom_line3919,scenario.bom_142494,scenario.product_142524,1,product.product_uom_unit
scenario.bom_line3936,scenario.bom_142499,scenario.product_142523,1,product.product_uom_unit
scenario.bom_line3937,scenario.bom_142499,scenario.product_142503,1,product.product_uom_unit
scenario.bom_line3938,scenario.bom_142499,scenario.product_142521,1,product.product_uom_unit
scenario.bom_line3935,scenario.bom_142499,scenario.product_142356,1,product.product_uom_unit
scenario.bom_line3889,scenario.bom_142500,scenario.product_141505,1,product.product_uom_unit
scenario.bom_line3891,scenario.bom_142500,scenario.product_142503,1,product.product_uom_unit
scenario.bom_line3892,scenario.bom_142500,scenario.product_142521,1,product.product_uom_unit
scenario.bom_line3890,scenario.bom_142500,scenario.product_142523,1,product.product_uom_unit
scenario.bom_line3982,scenario.bom_142504,scenario.product_142036,1,product.product_uom_unit
scenario.bom_line3985,scenario.bom_142504,scenario.product_142521,1,product.product_uom_unit
scenario.bom_line3983,scenario.bom_142504,scenario.product_142523,1,product.product_uom_unit
scenario.bom_line3984,scenario.bom_142504,scenario.product_142503,1,product.product_uom_unit
scenario.bom_line3875,scenario.bom_142505,scenario.product_142522,1,product.product_uom_unit
scenario.bom_line3877,scenario.bom_142505,scenario.product_142521,1,product.product_uom_unit
scenario.bom_line3876,scenario.bom_142505,scenario.product_142503,1,product.product_uom_unit
scenario.bom_line3873,scenario.bom_142505,scenario.product_142036,1,product.product_uom_unit
scenario.bom_line3874,scenario.bom_142505,scenario.product_142524,1,product.product_uom_unit
scenario.bom_line1829,scenario.bom_142506,scenario.product_142468,1,product.product_uom_unit
scenario.bom_line1830,scenario.bom_142507,scenario.product_142468,1,product.product_uom_unit
scenario.bom_line3780,scenario.bom_142529,scenario.product_142488,1,product.product_uom_unit
scenario.bom_line3779,scenario.bom_142529,scenario.product_142528,1,product.product_uom_unit
scenario.bom_line1831,scenario.bom_142531,scenario.product_142468,1,product.product_uom_unit
scenario.bom_line1832,scenario.bom_142532,scenario.product_142468,1,product.product_uom_unit
scenario.bom_line4740,scenario.bom_142593,scenario.product_141266,1,product.product_uom_unit
scenario.bom_line4739,scenario.bom_142593,scenario.product_142593,1,product.product_uom_unit
scenario.bom_line3959,scenario.bom_142604,scenario.product_142610,1,product.product_uom_unit
scenario.bom_line3960,scenario.bom_142604,scenario.product_142603,1,product.product_uom_unit
scenario.bom_line3962,scenario.bom_142605,scenario.product_142603,1,product.product_uom_unit
scenario.bom_line3961,scenario.bom_142605,scenario.product_142611,1,product.product_uom_unit
scenario.bom_line3963,scenario.bom_142606,scenario.product_142612,1,product.product_uom_unit
scenario.bom_line3964,scenario.bom_142606,scenario.product_142603,1,product.product_uom_unit
scenario.bom_line3966,scenario.bom_142607,scenario.product_142603,1,product.product_uom_unit
scenario.bom_line3965,scenario.bom_142607,scenario.product_142613,1,product.product_uom_unit
scenario.bom_line3967,scenario.bom_142608,scenario.product_142614,1,product.product_uom_unit
scenario.bom_line3968,scenario.bom_142608,scenario.product_142603,1,product.product_uom_unit
scenario.bom_line3970,scenario.bom_142609,scenario.product_142603,1,product.product_uom_unit
scenario.bom_line3969,scenario.bom_142609,scenario.product_142615,1,product.product_uom_unit
scenario.bom_line4072,scenario.bom_142632,scenario.product_142865,1,product.product_uom_unit
scenario.bom_line4071,scenario.bom_142632,scenario.product_142630,1,product.product_uom_unit
scenario.bom_line4633,scenario.bom_142633,scenario.product_142631,1,product.product_uom_unit
scenario.bom_line4634,scenario.bom_142633,scenario.product_142865,1,product.product_uom_unit
scenario.bom_line4738,scenario.bom_142633,scenario.product_141266,1,product.product_uom_unit
scenario.bom_line4654,scenario.bom_142636,scenario.product_142634,1,product.product_uom_unit
scenario.bom_line4655,scenario.bom_142636,scenario.product_142865,1,product.product_uom_unit
scenario.bom_line4657,scenario.bom_142637,scenario.product_142865,1,product.product_uom_unit
scenario.bom_line4656,scenario.bom_142637,scenario.product_142635,1,product.product_uom_unit
scenario.bom_line4659,scenario.bom_142644,scenario.product_142865,1,product.product_uom_unit
scenario.bom_line4658,scenario.bom_142644,scenario.product_142642,1,product.product_uom_unit
scenario.bom_line4676,scenario.bom_142645,scenario.product_142643,1,product.product_uom_unit
scenario.bom_line4675,scenario.bom_142645,scenario.product_142865,1,product.product_uom_unit
scenario.bom_line4113,scenario.bom_142646,scenario.product_142630,1,product.product_uom_unit
scenario.bom_line4115,scenario.bom_142646,scenario.product_142715,1,product.product_uom_unit
scenario.bom_line4118,scenario.bom_142647,scenario.product_142715,1,product.product_uom_unit
scenario.bom_line4116,scenario.bom_142647,scenario.product_142631,1,product.product_uom_unit
scenario.bom_line4119,scenario.bom_142648,scenario.product_142632,1,product.product_uom_unit
scenario.bom_line4686,scenario.bom_142648,scenario.product_142865,1,product.product_uom_unit
scenario.bom_line4121,scenario.bom_142648,scenario.product_142715,1,product.product_uom_unit
scenario.bom_line4124,scenario.bom_142649,scenario.product_142715,1,product.product_uom_unit
scenario.bom_line4123,scenario.bom_142649,scenario.product_142865,1,product.product_uom_unit
scenario.bom_line4122,scenario.bom_142649,scenario.product_142631,1,product.product_uom_unit
scenario.bom_line4127,scenario.bom_142650,scenario.product_142715,1,product.product_uom_unit
scenario.bom_line4125,scenario.bom_142650,scenario.product_142634,1,product.product_uom_unit
scenario.bom_line4128,scenario.bom_142651,scenario.product_142635,1,product.product_uom_unit
scenario.bom_line4130,scenario.bom_142651,scenario.product_142715,1,product.product_uom_unit
scenario.bom_line4133,scenario.bom_142652,scenario.product_142715,1,product.product_uom_unit
