id,name,user_id:id,date_start,date_end,street,zip,city,stage_id:id,build_type,project_type_id:id
scenario.buildingproject_-2143519633,Jenny,scenario.res_users_mka,2011-02-16,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143519626,Rüegg,scenario.res_users_mka,2011-02-16,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143518162,"Scintilla, St. Niklaus",scenario.res_users_mle,2011-02-17,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143516487,"Wohnüberbauung Eschenpark, Wald",scenario.res_users_mka,2011-02-18,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143516386,"110145.001, Schulhaus Felben-Welhausen",scenario.res_users_mka,2011-01-12,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143516274,410048 Huma,scenario.res_users_mle,2011-02-18,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143512805,"Marazzi, Turbenweg 13",scenario.res_users_mle,2011-02-21,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143510476,EPSA Genève,scenario.res_users_mse,2011-02-23,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143510365,"Letzistrasse 34, St. Gallen",scenario.res_users_mka,2011-02-23,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143506838,CS Gümligen,scenario.res_users_mle,2011-02-25,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143503769,TKB- Thurgauer Kantonalbank,scenario.res_users_sku,2011-02-28,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143503496,"Miller, Zug",scenario.res_users_mka,2011-02-28,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_office
scenario.buildingproject_-2143502461,Parkhaus Hohe Promenade,scenario.res_users_sku,2011-03-01,2011-12-31,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143500505,"0761100352, Geschäftshaus, Sihlstrasse 34, 8001 Zürich",scenario.res_users_sku,2011-03-02,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143497863,"Alterszentrum Brugwiesen, Effretikon, Sanierung Gebäudetrakt 1981",scenario.res_users_sku,2011-03-04,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143494404,Industriehalle Wigroma,scenario.res_users_mka,2011-03-07,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_industy
scenario.buildingproject_-2143491234,Laupenstr. 18,scenario.res_users_sku,2011-03-11,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143490103,"A111418.001 SBB Kohlendreieck, Umbau Hilfiker",scenario.res_users_sku,2011-03-15,,,,,specific_building_project.stage_closed,,
scenario.buildingproject_-2143488909,BKP23 San Migros Paradies Allschwil,scenario.res_users_sku,2011-03-16,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143487534,"0761100447, Conex Zürich, 8052 Zürich",scenario.res_users_sku,2011-03-17,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143486943,Consortium Haut Valais,scenario.res_users_mse,2011-03-18,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143486673,MFH Anglikenstrasse U+L,scenario.res_users_mle,2011-03-18,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143485551,"Jean.Marie Musy, 7 + 9, Fribourg",scenario.res_users_mle,2011-03-21,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143484984,"STFW Umbau Trakt A-C, Schlosstalstr. 139, Winterthur",scenario.res_users_sku,2011-03-22,2012-10-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143484978,Ascom BWM Sanierung,scenario.res_users_sku,2011-03-22,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143484586,"STFW Neubau, Winterthur",scenario.res_users_sku,2011-01-01,2011-07-01,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143484401,KV Schulhaus Lenzburg,scenario.res_users_mle,2011-03-22,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143483969,"1215 Cointrin, WTC 2",scenario.res_users_mse,2011-03-23,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_office
scenario.buildingproject_-2143474939,Sologarten,scenario.res_users_sku,2011-03-25,2011-10-03,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143474164,"0871100181, Aligro, 8952 Schlieren",scenario.res_users_sku,2011-03-28,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143473891,Raiffeisenbank Weinfelden,scenario.res_users_mka,2011-03-28,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_bank
scenario.buildingproject_-2143473246,Dargaud Moudon,scenario.res_users_mse,2011-03-29,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143473226,"104742.001 MFH Pilatusstrasse 3, Zug",scenario.res_users_mka,2011-03-29,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143471514,"663655.001, Ostenbergstrasse Liestal, Neubau 3 MFH",scenario.res_users_sku,2011-04-01,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143471142,"104743.001 Brunnmatt , Cham",scenario.res_users_dla,2011-04-01,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143469704,"MFH Talacker, Wetzikon",scenario.res_users_sku,2011-03-07,2011-08-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_house
scenario.buildingproject_-2143469549,"EFH Sonne, Effretikon (inkl. Motel)",scenario.res_users_sku,2011-03-14,2011-10-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143469456,Coop Lerchenfeld St.Gallen,scenario.res_users_mka,2011-04-05,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143469448,"Erweiterung Infrastruktur Bildung und Sport EIBus, 6034 Inwil",scenario.res_users_mka,2011-04-05,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143469386,"Arbonia Halle 1 und 2, Arbon",scenario.res_users_mka,2011-04-05,,,,,specific_building_project.stage_closed,,
scenario.buildingproject_-2143469100,Siemens II-03,scenario.res_users_sku,2011-04-06,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143468721,Vella,scenario.res_users_mle,2011-04-06,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143463545,"Diana, 8200 Schaffhausen",scenario.res_users_mka,2011-04-15,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143462304,Sekundarschulzentrum Ägelsee,scenario.res_users_mka,2011-04-12,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143461249,A111394.001 Gotthard Basis Tunnel Los E,scenario.res_users_sku,2011-04-20,,,,,specific_building_project.stage_closed,,
scenario.buildingproject_-2143460019,"Eichstätte, Zug",scenario.res_users_mka,2011-04-26,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143459204,"Hohestrasse 147, Oberwil, Kom.4038 bei BSK, Komm. 104300 bei Schachemann",scenario.res_users_sku,2011-04-27,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_house
scenario.buildingproject_-2143459199,"Hegeheimstrasse 137, Basel, Kom. 4020",scenario.res_users_sku,2011-04-27,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143459162,"663691.001 (Langenlängenweg 14, 4125 Riehen, Hebel Schulhaus)",scenario.res_users_sku,2011-04-27,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143458736,"St-Prex, Impasse du Coulet",scenario.res_users_mse,2011-04-28,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_house
scenario.buildingproject_-2143458528,"Weiherfeld Mitte Etappe 3, Pappelnweg, 4310 Rheinfelden",scenario.res_users_rhu,2011-04-29,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143456900,A111503.001 SportClinic Sihlcity,scenario.res_users_sku,2011-05-03,,,,,specific_building_project.stage_closed,,
scenario.buildingproject_-2143456878,"Neubau Metzg Minnig, Bubikon",scenario.res_users_sku,2011-05-03,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_industy
scenario.buildingproject_-2143456730,Mühledorf 17,scenario.res_users_mle,2011-05-03,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143450888,"Dorfstrasse MFH NB   --> Nicht bekannt, ob unsere Produkte eingesetzt wurden",scenario.res_users_mka,2011-05-05,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143450767,"MFH La Palanca, Lenzerheide   --> Nicht bekannt, ob unsere Produkte eingesetzt wurden",scenario.res_users_mka,2011-05-05,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143450581,"Schulanlage Ilgen Haus A, Zürich",scenario.res_users_sku,2011-05-02,2012-03-30,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143450569,"A111508.001 ZKB Hauptsitz Bahnhofstr. 9, Betriebsaufrechterhaltung",scenario.res_users_sku,2011-05-06,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143450201,"Bahnmuseum Bergün --> Nicht bekannt, ob unsere Produkte eingesetzt wurden",scenario.res_users_mka,2011-05-06,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143449447,"Umbau Merian-Iseli Spital, Basel",scenario.res_users_sku,2011-05-09,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143449097,Raiffaisenbank Flawil,scenario.res_users_mka,2011-05-09,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143447550,"Migros Supermarkt Grossacker, St. Gallen",scenario.res_users_mka,2011-05-12,,,,,specific_building_project.stage_closed,,
scenario.buildingproject_-2143445442,Landi Park Möhlin,scenario.res_users_sku,2011-05-02,2011-09-30,Bahnhofstrasse 14,4313,Möhlin,specific_building_project.stage_won_completed,new,specific_building_project.type_house
scenario.buildingproject_-2143445092,Raumüberwachung,scenario.res_users_mle,2011-05-18,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143444940,"571.00 Richti Areal, BF 6",scenario.res_users_dla,2011-05-18,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143444918,"Metalli, Zug",scenario.res_users_dla,2011-05-18,2013-09-17,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143444757,"1200 Genève, Rue du Grand-Pré 2-20",scenario.res_users_mse,2011-05-18,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143443599,"Neubau Rothusstr. 24, Hünenberg",scenario.res_users_sku,2011-05-19,2013-02-18,,,,specific_building_project.stage_won_realisation,,
scenario.buildingproject_-2143441083,"0761100981, USZ Nord1, Ges. D, Neonantologie",scenario.res_users_sku,2011-05-25,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143440128,31067 Jurapark,scenario.res_users_mle,2011-05-26,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143439687,103 788 / Mosterei,scenario.res_users_mka,2011-05-27,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143438724,Centro ALA Camorino,scenario.res_users_mse,2011-05-30,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143435856,"1120219, Fondation St Joseph Don Bosco - Sion",scenario.res_users_mse,2011-06-03,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143434535,"0841101367 Lofthalle, Ziegelei, Pfungen",scenario.res_users_sku,2011-06-06,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143432882,Meyer Burger,scenario.res_users_mle,2011-06-08,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143431733,"ISZL, Sporthalle 104786.001",scenario.res_users_mka,2011-06-10,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143430758,"vonRoll 1. Etappe Institutsgebäude, Fabrikstrasse 6, 3012 Bern, 120239.001",scenario.res_users_mle,2011-06-14,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143428959,"1213 Onex, Immeuble rue de la calle",scenario.res_users_mse,2011-06-16,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_house
scenario.buildingproject_-2143428419,Fondation Pegurri / Lausanne,scenario.res_users_mse,2011-06-17,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143428381,"104790.001 Holiday Inn, Affoltern",scenario.res_users_mka,2011-06-17,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143427870,"111567.001 KZU Zentrum Hard, 8424 Embrach",scenario.res_users_sku,2011-06-20,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143427513,EAWAG Kastanienbaum,scenario.res_users_mka,2011-06-20,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143427483,DMLZ CRM 128123571,scenario.res_users_sku,2011-06-20,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143426655,"Wohnüberbauung Ifang, 5 MFH Rümlang",scenario.res_users_sku,2011-06-21,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143424952,"OdA Schärenmoosstr. 77 8052 ZH, / 111452.001",scenario.res_users_sku,2011-06-23,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143424407,"Hirschi, Spiez",scenario.res_users_mle,2011-06-24,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143423791,"Aussenbeleuchtung Brauerstrasse 99, St. Gallen",scenario.res_users_mka,2011-06-20,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143422918,"A111566.001 SBB DML ZH, BH Löwenstr., Ost und West",scenario.res_users_sku,2011-06-28,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143420762,Altersheim Grindelwald,scenario.res_users_mle,2011-07-01,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143420544,"111462.001, S&GAM",scenario.res_users_sku,2011-07-01,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143419155,Erweiterung Prim.-Schule Laufen CRM 128124999,scenario.res_users_mle,2011-07-04,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143418716,"120253.001 / DLZ Nautilus, Scheibenstrasse 72, 3014 Bern",scenario.res_users_mle,2011-07-05,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143417796,CTR Cargo Umschlagzenter Rümlang CRM 128127227,scenario.res_users_mle,2011-07-06,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143417454,"Brunnmatt Schulhaus, Umbau, Sanierung und Erweiterung",scenario.res_users_sku,2011-07-06,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143417196,Einstein,scenario.res_users_sku,2011-07-06,,,,,specific_building_project.stage_submission,,
scenario.buildingproject_-2143416982,"A201709.001 Mehrzweckgebäude, 5444 Künten",scenario.res_users_sku,2011-07-07,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143415165,"Ackerstrasse 21, 600117",scenario.res_users_sku,2011-07-12,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143414495,"Verwaltungsgebäude Zollikofen, Eichenweg 1, 3052 Zollikon",scenario.res_users_mle,2011-07-13,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143414151,M-Park 104607.001 (Konditionen: 20+2),scenario.res_users_mka,2011-07-13,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143413768,"FHNW, Liestal",scenario.res_users_sku,2011-07-14,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143413075,"Umbau Rey AG, St. Gallen",scenario.res_users_mka,2011-07-14,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_industy
scenario.buildingproject_-2143411418,Regus,scenario.res_users_dla,2011-07-04,2015-08-20,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143410721,Parkhotel Vitznau,scenario.res_users_dla,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143410612,Pflegeheim Spreitenbach (Senevita),scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,specific_building_project.type_hospital
scenario.buildingproject_-2143410490,"Hertz, Rte de Ferney 207, 1218 Gd-Saconnex",scenario.res_users_mse,2011-07-20,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_office
scenario.buildingproject_-2143410265,"ICC, Confédération",scenario.res_users_mse,2011-07-21,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_office
scenario.buildingproject_-2143410110,Murtenstrasse 143,scenario.res_users_mle,2011-07-21,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143410085,104797.001 Migros Pilatus,scenario.res_users_mka,2011-07-21,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143409763,"La Poste Cornavin, 1200 Genf, Av. Montbrillant",scenario.res_users_mse,2011-07-22,,,,,specific_building_project.stage_lost,,specific_building_project.type_office
scenario.buildingproject_-2143409441,"Collège les Condémines, 1630 Bulle",scenario.res_users_mse,2011-08-01,2012-08-27,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143408658,"0721101840, Stiebel Eltron, 5242 Lupfig",scenario.res_users_sku,2011-07-25,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143408499,RB Sensetal/11100057/11110044,scenario.res_users_mle,2011-07-26,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143407852,"Wermatswilerstrasse 83/85, Uster",scenario.res_users_sku,2011-07-27,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143407209,Neubau 2 MFH Topsin in Dinhard,scenario.res_users_sku,2011-07-29,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143405489,"0841101807, GH Tigerauge, Winterthur",scenario.res_users_sku,2011-08-04,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143404090,APH Schlossacker Binningen,scenario.res_users_sku,2011-08-08,2012-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143391322,"A201729.001 ÜB Im Hofacher, 5200 Brugg-Lauffohr",scenario.res_users_sku,2011-08-10,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143391273,MFH Topspin Dinhard,scenario.res_users_sku,2011-08-11,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143390401,"Schrofen nord, 103679.001 (20+3 direkt/18+3+RV Grossauer)",scenario.res_users_mka,2011-08-15,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143390161,Sprachheilschule St. Gallen,scenario.res_users_mka,2011-08-15,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143389807,"Andreaspark G3, 110894.001",scenario.res_users_sku,2011-08-01,2012-03-01,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143387952,Schulhaus Oberaach,scenario.res_users_mka,2011-08-09,2014-01-30,,,,specific_building_project.stage_won_completed,,specific_building_project.type_school
scenario.buildingproject_-2143387897,Grossküche Messe Basel,scenario.res_users_sku,2011-08-19,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143386258,"Burri, Glattbrugg",scenario.res_users_mka,2011-08-23,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143386157,Linimo,scenario.res_users_mka,2011-08-23,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143385419,"31010, Manesse",scenario.res_users_sku,2011-08-24,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143385192,Schulhaus Inwil,scenario.res_users_mle,2011-05-02,2012-09-18,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143384660,Umbau und Erweiterung Aeskulap-Kinik Brunnen,scenario.res_users_mka,2011-08-24,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143384575,"MFH Neuweilerstrasse 112, Basel",scenario.res_users_sku,2011-08-01,2011-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143384492,"MFH Kreuzgasse, Möhlin",scenario.res_users_sku,2011-08-01,2012-01-02,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143383682,"Kurhaus Oberwaid, St. Gallen",scenario.res_users_mka,2011-08-25,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143383324,"Römerareal, Anglikon (Wohlen)",scenario.res_users_sku,2011-08-01,2011-09-16,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143381318,Stehleuchte zu Mindport,scenario.res_users_sku,2011-07-04,2011-10-31,,,,specific_building_project.stage_submission,,
scenario.buildingproject_-2143381057,"Girtannerstr. 6+8, St. Gallen",scenario.res_users_mka,2011-08-30,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143379053,"Alterswohnungen Sonnenhof, Wil",scenario.res_users_mka,2011-09-01,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143378408,"10031660 Schulhaus Zuzgen, Anbau",scenario.res_users_sku,2011-08-29,2012-08-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143378392,Brühlmatt,scenario.res_users_mka,2009-01-01,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143377781,ETH,scenario.res_users_sku,2011-09-05,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143376038,"A201741.001 WÜB Martinsberg 2, 5400 Baden",scenario.res_users_sku,2011-09-08,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143375872,"Areal Liebefeld, NB Etappe A, Schwarzenburgstrasse 157, 3097 Bern, 120274.001",scenario.res_users_mle,2011-09-08,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143375199,"Überbauung Unterdorf, Mels",scenario.res_users_mka,2011-09-08,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_office
scenario.buildingproject_-2143372529,"Neubau 3 MFH Pumpmattenweg, Biel-Benken",scenario.res_users_sku,2011-09-15,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_house
scenario.buildingproject_-2143370228,"Umbau Alte Transitpost, Romanshorn",scenario.res_users_mka,2011-09-20,,,,,specific_building_project.stage_closed,,
scenario.buildingproject_-2143370117,"0811101366 Wohn & Gewerbehaus, Tagelswangen",scenario.res_users_sku,2011-09-20,,,,,specific_building_project.stage_closed,,
scenario.buildingproject_-2143370020,CS Kloten,scenario.res_users_sku,2011-09-19,2011-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143369945,TG Döbeligut,scenario.res_users_mle,2011-09-20,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143369108,Verwaltungsgebäude Zentralstrasse Biel,scenario.res_users_sku,2011-09-19,2011-12-31,,,,specific_building_project.stage_lost,,specific_building_project.type_office
scenario.buildingproject_-2143368798,RhB Samedan,scenario.res_users_mka,2011-09-21,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_public
scenario.buildingproject_-2143368775,Turnhalle Kaltenbach,scenario.res_users_mka,2011-09-21,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143368438,"DOW Freienbach, Kommission: 312266",scenario.res_users_sku,2011-09-05,2012-04-13,,,,specific_building_project.stage_won_realisation,,specific_building_project.type_industy
scenario.buildingproject_-2143368211,A111720.001 Migros Höngg Kappenbühlweg 5,scenario.res_users_sku,2011-09-22,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143367839,House of Asia,scenario.res_users_sku,2011-09-05,2011-10-14,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143366346,Primarschule Gerhalden,scenario.res_users_mka,2011-09-26,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143365690,"City West, 111776 Gebäude A/ 111777 Gebäude B",scenario.res_users_sku,2011-09-27,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143365638,Cinémathèque Suisse Penthaz,scenario.res_users_mse,2011-09-27,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143365573,CSS lausanne 38110001,scenario.res_users_mse,2011-09-27,,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2143365293,develo,scenario.res_users_sku,2011-01-01,2013-12-31,,,,specific_building_project.stage_won_realisation,,
scenario.buildingproject_-2143363811,MFH Nussbaum,scenario.res_users_mka,2011-09-29,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143363711,Primarschule Ipsach,scenario.res_users_mle,2011-09-29,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143362504,Sentipark,scenario.res_users_mka,2011-09-30,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143360195,"Hauptsitz Wincasa, Reitergasse 9, 8004 Zürich",scenario.res_users_sku,2011-10-05,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_office
scenario.buildingproject_-2143359834,"Wohnen im Zentrum, Eschlikon",scenario.res_users_mka,2011-10-05,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143359526,321010-01 Bernstrasse 160,scenario.res_users_mle,2011-10-06,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143359454,31138 K5 Liebefeld,scenario.res_users_mle,2011-10-06,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143359452,41037 TGV Bern Brünnen,scenario.res_users_mle,2011-10-06,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143359198,Gysi Baar,scenario.res_users_mka,2011-10-06,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143357239,"AG 12339, CS Seefeld, Zürich",scenario.res_users_sku,2011-10-03,2011-11-25,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143355802,Novartis WSJ-340 St. Johann,scenario.res_users_sku,2011-10-03,2012-03-30,,,,specific_building_project.stage_submission,,
scenario.buildingproject_-2143355772,"AG 12228, CS Altsetten, Zürich",scenario.res_users_sku,2011-10-03,2011-12-02,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143354899,PSP 003.087.00187.1 Adlerhorst,scenario.res_users_dla,2011-10-14,2012-04-30,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143354290,"0841102605, Gesamtsanierung Credit Suisse, Winterthur",scenario.res_users_sku,2011-10-17,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143353182,"16.865.AO2, Richti Areal, Baufeld 1+7",scenario.res_users_dla,2011-10-19,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143352769,"Riedo AG, Düdingen",scenario.res_users_mse,2011-10-20,,,,,specific_building_project.stage_lost,,specific_building_project.type_industy
scenario.buildingproject_-2143352050,"EFH Birnbaumweg, Bottmingen",scenario.res_users_sku,2011-10-10,2011-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143349839,TSP00 / 3.086.00439.1,scenario.res_users_mka,2011-10-26,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143348190,"PSP 3081006101, Sanierung Geschäftshaus Neugutstrasse 66, Dübendorf",scenario.res_users_sku,2011-10-28,2012-07-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143345422,A111738.001 Spital Männedorf 2. Etappe,scenario.res_users_sku,2011-11-01,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143344118,Mainstation Davos,scenario.res_users_mka,2011-11-02,,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2143344032,Verwaltungszentrum Würth International,scenario.res_users_mka,2011-11-02,,,,,specific_building_project.stage_won_completed,,specific_building_project.type_office
scenario.buildingproject_-2143343183,"Xstrata 70050.009, Gotthardstr. 3 // 3 %!!!",scenario.res_users_mka,2011-11-03,,,,,specific_building_project.stage_won_completed,,
