id,name,description,active,default_code,categ_id:id,list_price,standard_price,weight,taxes_id,property_account_income_id,property_account_expense_id,type,state,uom_id:id,valuation
scenario.product_142351,PD2 S MAX AP Master 1C/W,"Präsenzmelder 1-Kanal, weiss",TRUE,142351,scenario.product_category_R201_002,220,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142352,PD2 S MAX AP Master 2C/W,"Präsenzmelder 2-Kanal, weiss",TRUE,142352,scenario.product_category_R201_002,262,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142353,PD2 S MAX AP Duo/W,"Präsenzmelder 2x Licht, weiss",TRUE,142353,scenario.product_category_R201_002,300,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142354,PD2 S MAX AP Slave/W,"Präsenzmelder Slave, weiss",TRUE,142354,scenario.product_category_R201_002,199,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142355,PD2 S MAX AP DUO-DALI/W,"Präsenzmelder Dimm 2 x DALI-DSI, weiss",TRUE,142355,scenario.product_category_R201_002,343,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142356,PD9 S 360 DALI-DSI/W,"Präsenzmelder Dimm DALI-DSI, weiss",TRUE,142356,scenario.product_category_R201_002,220,40.185,0.165,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142357,PD9 S 360 NM DALI-DSI,"Präsenzmelder Dimm DALI-DSI, ohne Farbblende",TRUE,142357,scenario.product_category_R201_002,215,0,0.154,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142358,PD2 S MAX AP KORRIDOR/W,"Präsenzmelder 1-Kanal, weiss",TRUE,142358,scenario.product_category_R201_002,182,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142359,PD2 S MAX UP KORRIDOR/W,"Präsenzmelder 1-Kanal, weiss",TRUE,142359,scenario.product_category_R201_002,172,36.99,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142360,PD2 S NMU KORRIDOR,"Präsenzmelder 1-Kanal, ohne Farbblende",TRUE,142360,scenario.product_category_R201_002,167,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142361,PD2 S MAX DE KORRIDOR/W,"Präsenzmelder 1-Kanal, weiss",TRUE,142361,scenario.product_category_R201_002,172,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142362,PD2 S NME KORRIDOR,"Präsenzmelder 1-Kanal, ohne Farbblende",TRUE,142362,scenario.product_category_R201_002,167,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142363,PD2 S 360 AP KNX/W,"Präsenzmelder KNX, weiss",TRUE,142363,scenario.product_category_R201_002,375,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142364,PD2 S MAX AP KNX/W,"Präsenzmelder KNX, weiss",TRUE,142364,scenario.product_category_R201_002,405,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142365,APG S/W,"AP-Gehäuse Decken-Melder 360°, weiss",TRUE,142365,scenario.product_category_R201_021,10,3.519,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142366,DES PD S,Deckeneinbau-Set,TRUE,142366,scenario.product_category_R201_019,5,1.089,0.048,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142367,AS IS EDI/W,"Adapterset, Design EDIZIOdue, weiss",TRUE,142367,scenario.product_category_R204_020,3.45,0,0.01,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142368,AS IS EDI/S,"Adapterset, Design EDIZIOdue, schwarz",TRUE,142368,scenario.product_category_R204_020,3.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142369,AS IS EDI/DG,"Adapterset, Design EDIZIOdue, dunkelgrau",TRUE,142369,scenario.product_category_R204_020,3.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142370,AS IS EDI/HG,"Adapterset, Design EDIZIOdue,hellgrau",TRUE,142370,scenario.product_category_R204_020,3.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142371,AS IS EDI/B,"Adapterset, Design EDIZIOdue, braun",TRUE,142371,scenario.product_category_R204_020,3.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142372,AS IS EDI/BE,"Adapterset, Design EDIZIOdue, beige",TRUE,142372,scenario.product_category_R204_020,3.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142373,AS IS KAL/W,"Adapterset, Design Kallysto, weiss",TRUE,142373,scenario.product_category_R204_020,3.45,1.494,0.009,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142374,AS IS SID/WM,"Adapterset, Design Sidus, weiss-matt",TRUE,142374,scenario.product_category_R204_020,3.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142375,AS IS SID/AL,"Adapterset, Design Sidus, alu",TRUE,142375,scenario.product_category_R204_020,3.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142376,AS IS STA/W,"Adapterset, Design Standard, weiss",TRUE,142376,scenario.product_category_R204_020,3.45,1.494,0.007,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142377,AS IS STA/S,"Adapterset, Design Standard, schwarz",TRUE,142377,scenario.product_category_R204_020,3.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142378,IS N,Intelligenter Lichtschalter,TRUE,142378,scenario.product_category_R204_100,152,0,0.165,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142379,IS N 2L,"Intelligenter Lichtschalter, 2 Leiter",TRUE,142379,scenario.product_category_R204_100,194,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142380,IS N Dimm,Intelligenter Lichtschalter Dimm,TRUE,142380,scenario.product_category_R204_100,194,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142381,IS C EDI/W,"Intelligenter Lichtschalter, EDIZIOdue, weiss",TRUE,142381,scenario.product_category_R204_100,155.45,0,0.173,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142382,IS C EDI/S,"Intelligenter Lichtschalter, EDIZIOdue, schwarz",TRUE,142382,scenario.product_category_R204_100,155.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142383,IS C EDI/DG,"Intelligenter Lichtschalter, EDIZIOdue, dunkelgrau",TRUE,142383,scenario.product_category_R204_100,155.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142384,IS C EDI/HG,"Intelligenter Lichtschalter, EDIZIOdue, hellgrau",TRUE,142384,scenario.product_category_R204_100,155.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142385,IS C EDI/B,"Intelligenter Lichtschalter, EDIZIOdue, braun",TRUE,142385,scenario.product_category_R204_100,155.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142386,IS C EDI/BE,"Intelligenter Lichtschalter, EDIZIOdue, beige",TRUE,142386,scenario.product_category_R204_100,155.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142387,IS C KAL/W,"Intelligenter Lichtschalter, Kallysto, weiss",TRUE,142387,scenario.product_category_R204_100,155.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142388,IS C SID/WM,"Intelligenter Lichtschalter, Sidus, weiss-matt",TRUE,142388,scenario.product_category_R204_100,155.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142389,IS C SID/AL,"Intelligenter Lichtschalter, Sidus, alu",TRUE,142389,scenario.product_category_R204_100,155.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142390,IS C STA/W,"Intelligenter Lichtschalter, Standard, weiss",TRUE,142390,scenario.product_category_R204_100,155.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142391,IS C STA/S,"Intelligenter Lichtschalter, Standard, schwarz",TRUE,142391,scenario.product_category_R204_100,155.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142392,IS C 2L EDI/W,"Intelligenter Lichtschalter, 2 Leiter, EDIZIOdue, weiss",TRUE,142392,scenario.product_category_R204_100,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142393,IS C 2L EDI/S,"Intelligenter Lichtschalter, 2 Leiter, EDIZIOdue, schwarz",TRUE,142393,scenario.product_category_R204_100,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142394,IS C 2L EDI/DG,"Intelligenter Lichtschalter, 2 Leiter, EDIZIOdue, dunkelgrau",TRUE,142394,scenario.product_category_R204_100,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142395,IS C 2L EDI/HG,"Intelligenter Lichtschalter, 2 Leiter, EDIZIOdue, hellgrau",TRUE,142395,scenario.product_category_R204_100,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142396,IS C 2L EDI/B,"Intelligenter Lichtschalter, 2 Leiter EDIZIOdue, braun",TRUE,142396,scenario.product_category_R204_100,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142397,IS C 2L EDI/BE,"Intelligenter Lichtschalter, 2 Leiter, EDIZIOdue, beige",TRUE,142397,scenario.product_category_R204_100,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142398,IS C 2L KAL/W,"Intelligenter Lichtschalter, 2 Leiter, Kallysto, weiss",TRUE,142398,scenario.product_category_R204_100,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142399,IS C 2L SID/WM,"Intelligenter Lichtschalter, 2 Leiter, Sidus, weiss-matt",TRUE,142399,scenario.product_category_R204_100,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142400,IS C 2L SID/AL,"Intelligenter Lichtschalter, 2Leiter, Sidus, alu",TRUE,142400,scenario.product_category_R204_100,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142401,IS C 2L STA/W,"Intelligenter Lichtschalter, 2 Leiter, Standard, weiss",TRUE,142401,scenario.product_category_R204_100,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142402,IS C 2L STA/S,"Intelligenter Lichtschalter, 2 Leiter, Standard, schwarz",TRUE,142402,scenario.product_category_R204_100,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142403,IS C Dimm EDI/W,"Intelligenter Lichtschalter, Dimm , EDIZIOdue, weiss",TRUE,142403,scenario.product_category_R204_100,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142404,IS C Dimm EDI/S,"Intelligenter Lichtschalter, Dimm , EDIZIOdue, schwarz",TRUE,142404,scenario.product_category_R204_100,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142405,IS C Dimm EDI/DG,"Intelligenter Lichtschalter, Dimm , EDIZIOdue, dunkelgrau",TRUE,142405,scenario.product_category_R204_100,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142406,IS C Dimm EDI/HG,"Intelligenter Lichtschalter, Dimm , EDIZIOdue, hellgrau",TRUE,142406,scenario.product_category_R204_100,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142407,IS C Dimm EDI/B,"Intelligenter Lichtschalter, Dimm , EDIZIOdue, braun",TRUE,142407,scenario.product_category_R204_100,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142408,IS C Dimm EDI/BE,"Intelligenter Lichtschalter, Dimm , EDIZIOdue, beige",TRUE,142408,scenario.product_category_R204_100,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142409,IS C Dimm KAL/W,"Intelligenter Lichtschalter, Dimm , Kallysto, weiss",TRUE,142409,scenario.product_category_R204_100,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142410,IS C Dimm SID/WM,"Intelligenter Lichtschalter, Dimm , Sidus, weiss-matt",TRUE,142410,scenario.product_category_R204_100,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142411,IS C Dimm SID/AL,"Intelligenter Lichtschalter, Dimm , Sidus, alu",TRUE,142411,scenario.product_category_R204_100,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142413,IS C Dimm STA/W,"Intelligenter Lichtschalter, Dimm , Standard, weiss",TRUE,142413,scenario.product_category_R204_100,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142414,IS C Dimm STA/S,"Intelligenter Lichtschalter, Dimm , Standard, schwarz",TRUE,142414,scenario.product_category_R204_100,197.45,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142415,IS UP EDI/W,"Intelligenter Lichtschalter, EDIZIOdue, weiss",TRUE,142415,scenario.product_category_R204_100,157,35.28,0.208,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142416,IS UP KAL/W,"Intelligenter Lichtschalter, Kallysto, weiss",TRUE,142416,scenario.product_category_R204_100,157,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142417,IS UP SID/W,"Intelligenter Lichtschalter, Sidus, weiss-matt",TRUE,142417,scenario.product_category_R204_100,157,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142418,IS UP STA/W,"Intelligenter Lichtschalter, Standard, weiss",TRUE,142418,scenario.product_category_R204_100,157,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142419,IS UP 2L EDI/W,"Intelligenter Lichtschalter, 2 Leiter, EDIZIOdue, weiss",TRUE,142419,scenario.product_category_R204_100,199,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142420,IS UP 2L KAL/W,"Intelligenter Lichtschalter, 2 Leiter, Kallysto, weiss",TRUE,142420,scenario.product_category_R204_100,199,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142421,IS UP 2L SID/W,"Intelligenter Lichtschalter, 2 Leiter, Sidus, weiss-matt",TRUE,142421,scenario.product_category_R204_100,199,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142422,IS UP 2L STA/W,"Intelligenter Lichtschalter, 2 Leiter, Standard, weiss",TRUE,142422,scenario.product_category_R204_100,199,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142423,IS UP Dimm EDI/W,"Intelligenter Lichtschalter, Dimm 1-10V, EDIZIOdue, weiss",TRUE,142423,scenario.product_category_R204_100,199,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142424,IS UP Dimm KAL/W,"Intelligenter Lichtschalter, Dimm 1-10V, Kallysto, weiss",TRUE,142424,scenario.product_category_R204_100,199,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142425,IS UP Dimm SID/W,"Intelligenter Lichtschalter, Dimm 1-10V, Sidus, weiss-matt",TRUE,142425,scenario.product_category_R204_100,199,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142426,IS UP Dimm STA/W,"Intelligenter Lichtschalter, Dimm 1-10V, Standard, weiss",TRUE,142426,scenario.product_category_R204_100,199,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142427,IS AP EDI/W,"Intelligenter Lichtschalter, EDIZIOdue, weiss",TRUE,142427,scenario.product_category_R204_100,157,0,0.235,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142428,IS AP KAL/W,"Intelligenter Lichtschalter, Kallysto, weiss",TRUE,142428,scenario.product_category_R204_100,157,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142429,IS AP SID/W,"Intelligenter Lichtschalter, Sidus, weiss-matt",TRUE,142429,scenario.product_category_R204_100,157,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142430,IS AP STA/W,"Intelligenter Lichtschalter, Standard, weiss",TRUE,142430,scenario.product_category_R204_100,157,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142431,IS AP 2L EDI/W,"Intelligenter Lichtschalter, 2 Leiter, EDIZIOdue, weiss",TRUE,142431,scenario.product_category_R204_100,199,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142432,IS AP 2L KAL/W,"Intelligenter Lichtschalter, 2 Leiter, Kallysto, weiss",TRUE,142432,scenario.product_category_R204_100,199,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142433,IS AP 2L SID/W,"Intelligenter Lichtschalter, 2 Leiter, Sidus, weiss-matt",TRUE,142433,scenario.product_category_R204_100,199,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142434,IS AP 2L STA/W,"Intelligenter Lichtschalter, 2 Leiter, Standard, weiss",TRUE,142434,scenario.product_category_R204_100,199,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142435,IS AP Dimm EDI/W,"Intelligenter Lichtschalter, Dimm 1-10V, EDIZIOdue, weiss",TRUE,142435,scenario.product_category_R204_100,199,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142436,IS AP Dimm KAL/W,"Intelligenter Lichtschalter, Dimm 1-10V, Kallysto, weiss",TRUE,142436,scenario.product_category_R204_100,199,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142437,IS AP Dimm SID/W,"Intelligenter Lichtschalter, Dimm 1-10V, Sidus, weiss-matt",TRUE,142437,scenario.product_category_R204_100,199,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142438,IS AP Dimm STA/W,"Intelligenter Lichtschalter, Dimm 1-10V, Standard, weiss",TRUE,142438,scenario.product_category_R204_100,199,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142444,FO IR-PD,Funktionsfolie,TRUE,142444,scenario.product_category_R201_009,0,0,0.004,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142445,FO IR-PD 1C,Funktionsfolie,TRUE,142445,scenario.product_category_R201_009,0,0,0.004,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142446,FO IR-PD9,Funktionsfolie,TRUE,142446,scenario.product_category_R201_009,0,0,0.004,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142447,FO IR-PD DUO,Funktionsfolie,TRUE,142447,scenario.product_category_R201_009,0,0,0.004,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142448,FO IR-PD DIMM,Funktionsfolie,TRUE,142448,scenario.product_category_R201_009,0,0,0.004,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142449,FO IR-PD DALI,Funktionsfolie,TRUE,142449,scenario.product_category_R201_009,0,0,0.004,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142451,Garantieverlängerung von 3 Jahren auf 5 Jahre,,TRUE,142451,scenario.product_category_R0_099,0,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142452,PD9 DIGI DE,,TRUE,142452,scenario.product_category_R201_002,120,22.5,0,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142453,FO IR-CDS-T,Funktionsfolie,TRUE,142453,scenario.product_category_R201_009,0,0,0.004,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142454,FO RC-LLW,Funktionsfolie,TRUE,142454,scenario.product_category_R201_009,0,0,0.004,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142455,FO IR-RC,Funktionsfolie,TRUE,142455,scenario.product_category_R201_009,0,0,0.004,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142457,BSK-RC/W,"Ballschutzkorb für Wandmontage, weiss",TRUE,142457,scenario.product_category_R201_023,31,10.88,0.246,TVA due à 8.0% (Incl. TN),3200,4200,product,draft,product.product_uom_unit,manual_periodic
scenario.product_142458,SK-PD9-CF,Sensorkopf,TRUE,142458,scenario.product_category_R201_038,49.6,10.89,0.023,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142459,LT-PD9-CF,Leistungsteil,TRUE,142459,scenario.product_category_R201_001,54.4,11.88,0.061,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142467,Kaiser DK-EBG 75,Deckel 75mm zu Einbaugehäuse HaloX-O,TRUE,142467,scenario.product_category_R0_040,7.2,4.63,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142468,AC-PD9 SPEZ,Abdeckclip zu PD9 Spezial,TRUE,142468,scenario.product_category_R0_026,0,1.25,0.001,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142474,Muster PD4N-1C-K-AP / weiss,,TRUE,142474,scenario.product_category_R0_002,0,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142475,HF-MD1-UP / weiss,,TRUE,142475,scenario.product_category_R0_001,92,17.7,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142476,Muster IR-PD-2C,,TRUE,142476,scenario.product_category_R0_009,0,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142483,Muster LC-Click-N 200 / weiss,,TRUE,142483,scenario.product_category_R0_001,0,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142484,Muster LC-Click-N 200 / schwarz,,TRUE,142484,scenario.product_category_R0_001,0,0,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142485,SK-PD9 S LC,Sensorkopf,TRUE,142485,scenario.product_category_R201_038,62,10.89,0.032,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142486,LT-PD9 S LC,Leistungsteil,TRUE,142486,scenario.product_category_R201_001,68,11.88,0,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142487,PD11 S 360 KNX/W,"Präsenzmelder KNX, weiss",TRUE,142487,scenario.product_category_R201_002,292,69.65,0.107,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142491,Pico 360 Master 1C IP65,"Präsenzmelder 1-Kanal, weiss",TRUE,142491,scenario.product_category_R201_002,189,42.4701,0.288,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142492,Pico 360 Slave IP65,"Präsenzmelder Slave, weiss",TRUE,142492,scenario.product_category_R201_002,159,31.257,0.236,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142493,PD9 S1 360 DALI-DSI IP65,"Präsenzmelder Dimm DALI-DSI, opal",TRUE,142493,scenario.product_category_R201_002,237,41.157,0.171,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142494,PD9 S1 360 Dimm IP65,"Präsenzmelder Dimm 1-10V, opal",TRUE,142494,scenario.product_category_R201_002,227,41.157,0.183,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_142495,PD9 S1 360 Slave IP65,"Präsenzmelder Slave, opal",TRUE,142495,scenario.product_category_R201_002,159,28.548,0.158,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
